icij_sar_id,filer_org_name_id,filer_org_name,entity_b_id,entity_b,entity_b_country,entity_b_iso_code
3089,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banco-de-oro-unibank-inc-makati-city-philippines-phl,"Banco De Oro Unibank, Inc",Philippines,PHL
3089,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,chinatrust-commercial-bank-singapore-sgp,Chinatrust Commercial Bank,Singapore,SGP
3089,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rizal-commercial-banking-corp-manila-philippines-phl,Rizal Commercial Banking Corp,Philippines,PHL
3089,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Singapore,SGP
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-singapore-branch-singapore-sgp,"Credit Suisse, Singapore Branch",Singapore,SGP
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banco-nacional-ultramarino-macau-mac,Banco Nacional Ultramarino,Macao,MAC
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ctbc-bank-co-ltd-hong-kong-branch-hong-kong-hkg,CTBC Bank Co Ltd Hong Kong Branch,Hong Kong,HKG
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-monaco-monte-carlo-monaco-mco,Credit Suisse,Monaco,MCO
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Singapore,SGP
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-china-limited-beijing-china-chn,Bank of China Limited,China,CHN
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,dbs-bank-china-ltd-shanghai-china-chn,DBS Bank,China,CHN
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banque-de-commerce-et-de-placements-sa-geneva-switzerland-che,Banque De Commerce Et De Placements SA,Switzerland,CHE
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,riyad-bank-riyadh-saudi-arabia-sau,Riyad Bank,Saudi Arabia,SAU
4348,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-communications-shanghai-china-chn,Bank of Communications,China,CHN
4002,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,turkiye-is-bankasi-istanbul-turkey-tur,Turkiye Is Bankasi,Turkey,TUR
4002,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,lbbw-bank-cz-as-praha-czech-republic-cze,Lbbw Bank Cz A.S. ,Czech Republic,CZE
4002,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,kbc-bank-nv-singapore-sgp,Kbc Bank N.V.,Singapore,SGP
4002,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,abn-amro-bank-nv-amsterdam-netherlands-nld,ABN Amro Bank N.V. ,Netherlands,NLD
4002,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,AUS
3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,union-bank-of-india-mumbai-india-ind,Union Bank of India,India,IND
3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,joint-stock-commercial-bank-for-foreign-trade-of-vietnam-hanoi-vietnam-vnm,Joint Stock Commercial Bank For Foreign Trade of Vietnam,Vietnam,VNM
3244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,national-bank-of-ras-al-khaimah-ras-al-khaimah-uae-are,National Bank of Ras-Al-Khaimah,United Arab Emirates,ARE
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vnesheconombank-moscow-russia-rus,Vnesheconombank,Russia,RUS
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-for-foreign-trade-of-russia-moscow-ru-rus,Bank For Foreign Trade of Russia,Russia,RUS
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,abn-amro-bank-nv-amsterdam-nld,ABN Amro Bank N.V.,Netherlands,NLD
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-moscow-ru-rus,Sberbank,Russia,RUS
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,capital-bank-grawe-gruppe-ag-graz-austria-aut,Capital Bank Grawe Gruppe Ag,Austria,AUT
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,evrofinance-mosnarbank-moscow-russia-rus,Evrofinance Mosnarbank,Russia,RUS
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-singapore-sgp,Credit Suisse,Singapore,SGP
2345,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse Ag,Switzerland,CHE
2681,deutsche-bank-ag,Deutsche Bank AG,bnp-paribas-sa-france-fra,Bnp Paribas SA,France,FRA
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,meinl-bank-ag-vienna-austria-aut,Meinl Bank AG,Austria,AUT
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ing-bank-ukraine-kiev-ukraine-ukr,ING Bank Ukraine,Ukraine,UKR
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banque-de-commerce-et-de-placements-s-a-geneva-switzerland-che,Banque De Commerce Et De Placements S A,Switzerland,CHE
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-zachodni-wbk-sa-poznan-poland-pol,Bank Zachodni Wbk SA,Poland,POL
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,anadolubank-as-istanbul-turkey-tur,Anadolubank A.S,Turkey,TUR
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,alfabank-moscow-russia-rus,Alfabank,Russia,RUS
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,landesbank-baden-wuerttemberg-stuttgart-germany-deu,Landesbank Baden-Wuerttemberg,Germany,DEU
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sviaz-bank-moscow-russia-rus,Sviaz-Bank,Russia,RUS
2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,AUS
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,alfabank-moscow-russia-rus,Alfabank,Russia,RUS
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-bank-austria-ag-vienna-austria-aut,VTB Bank,Austria,AUT
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,savings-bank-of-russian-federation-moscow-russia-rus,Savings Bank of Russian Federation,Russia,RUS
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ppf-banka-as-prague-czech-republic-cze,PPF Banka A.S. ,Czech Republic,CZE
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,mdm-bank-open-joint-stock-company-moscow-russia-rus,Mdm Bank,Russia,RUS
3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sb-sberbank-of-russia-cjsc-kiev-ukraine-ukr,"SB Sberbank of Russia, Cjsc",Ukraine,UKR
3967,standard-chartered-plc,Standard Chartered Plc,ceska-sporitelna-as-prague-czech-republic-cze,Ceska Sporitelna AS,Czech Republic,CZE
3967,standard-chartered-plc,Standard Chartered Plc,erste-group-bank-ag-vienna-austria-aut,Erste Group Bank AG,Austria,AUT
3377,standard-chartered-plc,Standard Chartered Plc,erste-group-bank-ag-austria-aut,Erste Group Bank AG,Austria,AUT
2815,deutsche-bank-ag,Deutsche Bank AG,baltikums-bank-latvia-lva,Baltikums Bank,Latvia,LVA
2498,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-switzerland-ltd-zurich-switzerland-che,Credit Suisse Switzerland Ltd,Switzerland,CHE
2498,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,berliner-volksbank-eg-berlin-germany-deu,Berliner Volksbank Eg,Germany,DEU
2498,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,eurasian-development-bank-almaty-kazakhstan-kaz,Eurasian Development Bank,Kazakhstan,KAZ
2498,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,seb-bank-estonia-tallinn-estonia-est,SEB Bank Estonia,Estonia,EST
4167,jp-morgan-chase-co,JP Morgan Chase & Co.,burgan-bank-sak-kuwait-kwt,Burgan Bank Sak,Kuwait,KWT
3045,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,caisse-centrale-desjardins-montreal-canada-can,Caisse Centrale Desjardins,Canada,CAN
3045,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,caledonian-bank-limited-georgetown-cayman-islands-cym,Caledonian Bank Limited,Cayman Islands,CYM
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-china-limited-beijing-china-chn,Bank of China Limited,China,CHN
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,yes-bank-limited-mumbai-india-ind,Yes Bank Limited,India,IND
2729,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ojsc-jscb-international-financial-club-moscow-russia-rus,Ojsc Jscb International Financial Club,Russia,RUS
2729,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rosbank-moscow-russia-rus,Rosbank,Russia,RUS
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Russia,RUS
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-of-russia-moscow-russia-rus,Sberbank of Russia,Russia,RUS
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ojsc-jscb-international-financial-club-moscow-russia-rus,Ojsc Jscb International Financial Club,Russia,RUS
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Russia,RUS
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,euroclear-bank-sa-brussels-belgium-bel,Euroclear Bank SA,Belgium,BEL
2748,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rosbank-moscow-russia-rus,Rosbank,Russia,RUS
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,prominvestbank-kiev-ukraine-ukr,Prominvestbank,Ukraine,UKR
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Kazakhstan,KAZ
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unibank-chisinau-moldova-mda,Unibank,Moldova,MDA
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,moldova-agroindbank-sa-chisinau-moldova-mda,Moldova Agroindbank S.A. ,Moldova,MDA
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,transcreditbank-moscow-russia-rus,Transcreditbank,Russia,RUS
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nomos-bank-open-joint-stock-co-moscow-russia-rus,Nomos Bank - Open Joint-Stock Co. ,Russia,RUS
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-vozrozhdeniye-moscow-russia-rus,Bank Vozrozhdeniye,Russia,RUS
2728,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank - Open Joint-Stock Bank,Russia,RUS
3299,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-mandiri-perseo-tbk-pt-jakarta-indonesia-idn,Bank Mandiri,Indonesia,IDN
4370,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,seb-bank-tallinn-estonia-est,SEB Bank,Estonia,EST
2591,deutsche-bank-ag,Deutsche Bank AG,bank-of-india-india-ind,Bank of India,India,IND
2591,deutsche-bank-ag,Deutsche Bank AG,bank-of-baroda-united-arab-emirates-are,Bank of Baroda,United Arab Emirates,ARE
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nomos-bank-open-joint-stock-co-moscow-russia-rus,Nomos Bank,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rosbank-moscow-russia-rus,Rosbank,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,open-joint-stock-company-vtb-bank-kiev-ukraine-ukr,Open Joint-Stock Company VTB Bank,Ukraine,UKR
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Singapore,SGP
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,mdm-bank-moscow-russia-rus,Mdm Bank,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-maharashtra-nakik-india-ind,Bank of Maharashtra,India,IND
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,pivdenny-bank-odessa-ukraine-ukr,Pivdenny Bank,Ukraine,UKR
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-soyuz-moscow-russia-rus,Bank Soyuz,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,transcredit-bank-moscow-russia-rus,Transcredit Bank,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Russia,RUS
2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-securities-london-england-gbr,Credit Suisse Securities,United Kingdom,GBR
2725,deutsche-bank-ag,Deutsche Bank AG,privat-bank-cyprus-cyp,Privat Bank,Cyprus,CYP
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,the-national-bank-of-ras-ras-al-khaimah-uae-are,The National Bank of Ras,United Arab Emirates,ARE
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nordea-bank-danmark-as-copenhagen-denmark-dnk,Nordea Bank Danmark A/S,Denmark,DNK
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-cyprus-plc-ex-cyprus-nicosia-cyprus-cyp,Bank of Cyprus Plc Ex Cyprus,Cyprus,CYP
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,transcredit-bank-moscow-russia-rus,Transcredit Bank,Russia,RUS
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-of-russia-moscow-russia-rus,Sberbank of Russia,Russia,RUS
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,first-ukrainian-intl-bank-donetsk-ukraine-ukr,First Ukrainian Int'L Bank,Ukraine,UKR
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,public-joint-stock-company-fidobank-kyiv-ukraine-ukr,Public Joint Stock Company Fidobank,Ukraine,UKR
2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,savings-bank-of-the-russian-st-petersburg-russia-rus,Savings Bank of The Russian,Russia,RUS
2255,deutsche-bank-ag,Deutsche Bank AG,bank-vtb-24-russia-rus,Bank VTB 24,Russia,RUS
2255,deutsche-bank-ag,Deutsche Bank AG,credit-suisse-switzerland-ltd-switzerland-che,Credit Suisse Switzerland Ltd,Switzerland,CHE
2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,jscb-international-financial-club-moscow-russia-rus,Jscb International Financial Club,Russia,RUS
2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-east-asia-hong-kong-hkg,Bank of East Asia,Hong Kong,HKG
2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vnesheconombank-moscow-russia-rus,Vnesheconombank,Russia,RUS
2702,deutsche-bank-ag,Deutsche Bank AG,nordea-bank-finland-plc-finland-fin,Nordea Bank Finland Plc,Finland,FIN
4178,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-germany-deu,Deutsche Bank AG,Germany,DEU
2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-of-russia-moscow-russia-rus,Sberbank of Russia,Russia,RUS
2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nomos-bank-open-joint-stock-co-moscow-russia-rus,Nomos Bank,Russia,RUS
2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,joint-stock-company-alfa-bank-moscow-russia-rus,Joint Stock Company Alfa-Bank,Russia,RUS
2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2263,deutsche-bank-ag,Deutsche Bank AG,bank-vtb-24-jsc-russia-rus,Bank VTB 24 JSC,Russia,RUS
4158,deutsche-bank-ag,Deutsche Bank AG,china-minsheng-banking-corp-ltd-hong-kong-hkg,China Minsheng Banking Corp Ltd,Hong Kong,HKG
4004,deutsche-bank-ag,Deutsche Bank AG,skye-bank-plc-nigeria-nga,Skye Bank Plc,Nigeria,NGA
4004,deutsche-bank-ag,Deutsche Bank AG,ecobank-nigerial-plc-nigeria-nga,Ecobank Nigerial Plc,Nigeria,NGA
4004,deutsche-bank-ag,Deutsche Bank AG,fidelity-bank-plc-nigeria-nga,Fidelity Bank Plc,Nigeria,NGA
4004,deutsche-bank-ag,Deutsche Bank AG,sterling-bank-plc-nigeria-nga,Sterling Bank Plc,Nigeria,NGA
4004,deutsche-bank-ag,Deutsche Bank AG,first-bk-of-nigeria-plc-nigeria-nga,First Bk of Nigeria Plc,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,union-bank-of-nigeria-plc-nigeria-nga,Union Bank of Nigeria Plc ,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,fidelity-bank-plc-nigeria-nga,Fidelity Bank Plc,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,keystone-bank-limited-nigeria-nga,Keystone Bank Limited,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,first-bk-of-nigeria-plc-nigeria-nga,First Bk of Nigeria Plc,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,access-bank-plc-nigeria-nga,Access Bank Plc,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,stanbic-bk-nigeria-ltd-nigeria-nga,Stanbic Bk Nigeria Ltd,Nigeria,NGA
3945,deutsche-bank-ag,Deutsche Bank AG,ecobank-nigeria-plc-nigeria-nga,Ecobank Nigeria Plc,Nigeria,NGA
2618,deutsche-bank-ag,Deutsche Bank AG,state-savings-bank-of-ukraine-ukraine-ukr,State Savings Bank of Ukraine,Ukraine,UKR
2618,deutsche-bank-ag,Deutsche Bank AG,commerzbank-ag-germany-deu,Commerzbank AG,Germany,DEU
2618,deutsche-bank-ag,Deutsche Bank AG,maritime-bank-russia-rus,Maritime Bank,Russia,RUS
2618,deutsche-bank-ag,Deutsche Bank AG,regionala-investiciju-banka-latvia-lva,Regionala Investiciju Banka,Latvia,LVA
2618,deutsche-bank-ag,Deutsche Bank AG,alpha-bank-cyprus-cyp,Alpha Bank,Cyprus,CYP
2618,deutsche-bank-ag,Deutsche Bank AG,alfa-bank-russia-rus,Alfa Bank,Russia,RUS
2618,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-ukraine-ukr,Sberbank of Russia,Ukraine,UKR
2618,deutsche-bank-ag,Deutsche Bank AG,gazprombank-russia-rus,Gazprombank,Russia,RUS
2618,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS
2618,deutsche-bank-ag,Deutsche Bank AG,ukrsotsbank-ukraine-ukr,Ukrsotsbank,Ukraine,UKR
2618,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-germany-deu,Deutsche Bank AG,Germany,DEU
2618,deutsche-bank-ag,Deutsche Bank AG,nordea-bank-as-denmark-dnk,Nordea Bank AS,Denmark,DNK
2618,deutsche-bank-ag,Deutsche Bank AG,bank-of-cyprus-cyprus-cyp,Bank of Cyprus,Cyprus,CYP
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nordea-bank-danmark-as-copenhagen-denmark-dnk,Nordea Bank Danmark A/S,Denmark,DNK
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-bank-moscow-russia-rus,VTB Bank,Russia,RUS
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,halyk-savings-bank-almaty-kazakhstan-kaz,Halyk Savings Bank,Kazakhstan,KAZ
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE
2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-moscow-russia-rus,Sberbank,Russia,RUS
3016,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-hk-ltd-hong-kong-hkg,Standard Chartered Bank Hk Ltd,Hong Kong,HKG
3016,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Singapore,SGP
3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,macquarie-bank-ltd-sydney-australia-aus,Macquarie Bank Ltd,Australia,AUS
3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,shanghai-commercial-and-savings-bank-ltd-taipei-taiwan-twn,Shanghai Commercial And Savings Bank Ltd. ,Taiwan,TWN
3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rizal-commercial-banking-corp-manila-philippines-phl,Rizal Commercial Banking Corp,Philippines,PHL
3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ping-an-bank-co-ltd-shenzhen-china-chn,Ping An Bank Co Ltd,China,CHN
2258,deutsche-bank-ag,Deutsche Bank AG,national-bank-for-foreign-economic-activity-uzbekistan-uzb,National Bank For Foreign Economic Activity,Uzbekistan,UZB
2258,deutsche-bank-ag,Deutsche Bank AG,bank-vtb-24-russia-rus,Bank VTB 24,Russia,RUS
2259,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS
2259,deutsche-bank-ag,Deutsche Bank AG,bank-vtb-24-pjsc-russia-rus,Bank VTB 24 Pjsc,Russia,RUS
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,banco-atlantico-spain-esp,Banco Atlantico,Spain,ESP
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,rietumu-banka-latvia-lva,Rietumu Banka,Latvia,LVA
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,norvik-banka-latvia-lva,Norvik Banka,Latvia,LVA
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,bank-julius-baer-switzerland-che,Bank Julius Baer,Switzerland,CHE
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,russian-commercial-bank-cyprus-cyprus-cyp,Russian Commercial Bank Cyprus,Cyprus,CYP
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,sberbank-russia-rus,Sberbank,Russia,RUS
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,vtb-bank-russia-rus,VTB Bank,Russia,RUS
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,bank-of-cyprus-public-cyprus-cyp,Bank of Cyprus Public,Cyprus,CYP
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,hellenic-bank-cyprus-cyp,Hellenic Bank,Cyprus,CYP
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,parexcitadele-banka-latvia-lva,Parex/Citadele Banka,Latvia,LVA
2256,jp-morgan-chase-co,JP Morgan Chase & Co.,credit-suisse-switzerland-che,Credit Suisse,Switzerland,CHE
4090,deutsche-bank-ag,Deutsche Bank AG,commerzbank-ag-germany-deu,Commerzbank Ag,Germany,DEU
4090,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS
4090,deutsche-bank-ag,Deutsche Bank AG,ukrsotsbank-ukraine-ukr,Ukrsotsbank,Ukraine,UKR
4090,deutsche-bank-ag,Deutsche Bank AG,alfabank-russia-rus,Alfabank,Russia,RUS
4090,deutsche-bank-ag,Deutsche Bank AG,bank-of-cyprus-public-company-ltd-cyprus-cyp,Bank of Cyprus Public Company Ltd,Cyprus,CYP
2739,deutsche-bank-ag,Deutsche Bank AG,ltb-bank-latvia-lva,LTB Bank,Latvia,LVA
2254,deutsche-bank-ag,Deutsche Bank AG,bank-vtb-24-russia-rus,Bank VTB 24,Russia,RUS
2253,jp-morgan-chase-co,JP Morgan Chase & Co.,alfa-bank-russia-rus,Alfa Bank,Russia,RUS
2253,jp-morgan-chase-co,JP Morgan Chase & Co.,rietumu-banka-latvia-lva,Rietumu Banka,Latvia,LVA
2253,jp-morgan-chase-co,JP Morgan Chase & Co.,parex-bankcitadele-banka-latvia-lva,Parex Bank/Citadele Banka,Latvia,LVA
2253,jp-morgan-chase-co,JP Morgan Chase & Co.,bank-zenit-russia-rus,Bank Zenit,Russia,RUS
2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE
2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,raiffeisenlandesbank-linz-austria-aut,Raiffeisenlandesbank,Austria,AUT
2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,landesbank-baden-wuerttemberg-mannheim-germany-deu,Landesbank Baden-Wuerttemberg,Germany,DEU
2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banco-de-santander-montevideo-uruguay-ury,Banco De Santander,Uruguay,URY
2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,kbc-bank-nv-brussels-belgium-bel,Kbc Bank NV,Belgium,BEL
